source_row_number,scope_group,classification,source_country,source_country_name,ror_id,ror_name,ror_status,geonames_id,locality,subdivision_name,latitude,longitude,match_method
8130,fta_partner,safe_active,US,United States,https://ror.org/03c9c1383,Montserrat College of Art,active,4930511,Beverly Cove,Massachusetts,42.55343,-70.85366,safe_active_exact_name_site_agreement
8131,fta_partner,safe_active,US,United States,https://ror.org/05wffnp93,Moody Bible Institute,active,4887398,Chicago,Illinois,41.85003,-87.65005,safe_active_exact_name_site_agreement
8132,fta_partner,safe_active,US,United States,https://ror.org/01nh53a98,Moore College of Art and Design,active,4560349,Philadelphia,Pennsylvania,39.95238,-75.16362,safe_active_exact_name_site_agreement
8133,fta_partner,review,US,United States,,,,,,,,,held-alias-without-clean-domain-agreement
8134,fta_partner,safe_active,US,United States,https://ror.org/02revdf05,Moraine Valley Community College,active,4905263,Palos Hills,Illinois,41.6967,-87.817,safe_active_exact_name_site_agreement
8135,fta_partner,safe_active,US,United States,https://ror.org/048gkf592,Moravian University,active,5180225,Bethlehem,Pennsylvania,40.62593,-75.37046,safe_active_exact_name_site_agreement
8136,fta_partner,safe_active,US,United States,https://ror.org/018yta094,Morehead State University,active,4301307,Morehead,Kentucky,38.18397,-83.43268,safe_active_exact_name_only
8137,fta_partner,safe_active,US,United States,https://ror.org/02y9g2b52,Morehouse College,active,4180439,Atlanta,Georgia,33.749,-84.38798,safe_active_exact_name_site_agreement
8138,fta_partner,safe_active,US,United States,https://ror.org/01pbhra64,Morehouse School of Medicine,active,4180439,Atlanta,Georgia,33.749,-84.38798,safe_active_exact_name_site_agreement
8139,fta_partner,safe_active,US,United States,https://ror.org/017d8gk22,Morgan State University,active,4347778,Baltimore,Maryland,39.29038,-76.61219,safe_active_exact_name_site_agreement
8140,fta_partner,safe_active,US,United States,https://ror.org/05p556071,Morningside College,active,4876523,Sioux City,Iowa,42.49999,-96.40031,safe_active_exact_name_site_agreement
8141,fta_partner,safe_active,US,United States,https://ror.org/01cnxmm67,Morris Brown College,active,4180439,Atlanta,Georgia,33.749,-84.38798,safe_active_exact_name_site_agreement
8142,fta_partner,safe_active,US,United States,https://ror.org/05d3sbc55,Morris College,active,4597948,Sumter,South Carolina,33.92044,-80.34147,safe_active_exact_name_only
8143,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8144,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8145,fta_partner,safe_active,US,United States,https://ror.org/03gappd85,Mount Aloysius College,active,5185861,Cresson,Pennsylvania,40.45979,-78.59168,safe_active_exact_name_site_agreement
8146,fta_partner,safe_active,US,United States,https://ror.org/003fgzm76,Mount Carmel College of Nursing,active,4509177,Columbus,Ohio,39.96118,-82.99879,safe_active_exact_name_site_agreement
8147,fta_partner,safe_active,US,United States,https://ror.org/031z8pr38,Mount Holyoke College,active,4951397,South Hadley,Massachusetts,42.25842,-72.57453,safe_active_exact_name_site_agreement
8148,fta_partner,safe_active,US,United States,https://ror.org/04yz5fm13,Mount Ida College,active,4945283,Newton,Massachusetts,42.33704,-71.20922,safe_active_exact_name_site_agreement
8149,fta_partner,safe_active,US,United States,https://ror.org/00wc5s136,Mount Marty College,active,5233053,Yankton,South Dakota,42.87111,-97.39728,safe_active_exact_name_site_agreement
8150,fta_partner,safe_active,US,United States,https://ror.org/02qr05d85,Mount Mary University,active,5263045,Milwaukee,Wisconsin,43.0389,-87.90647,safe_active_exact_name_site_agreement
8151,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8152,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8153,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8154,fta_partner,safe_active,US,United States,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_site_agreement
8155,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8156,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8157,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8158,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8159,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8160,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8161,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8162,fta_partner,safe_active,US,United States,https://ror.org/03cqsth74,Muhlenberg College,active,5178127,Allentown,Pennsylvania,40.60843,-75.49018,safe_active_exact_name_only
8163,fta_partner,safe_active,US,United States,https://ror.org/01qzkbq71,Multnomah University,active,5746545,Portland,Oregon,45.52345,-122.67621,safe_active_exact_name_site_agreement
8164,fta_partner,safe_active,US,United States,https://ror.org/01fmwcn13,Murray State University,active,4302035,Murray,Kentucky,36.61033,-88.31476,safe_active_exact_name_only
8165,fta_partner,safe_active,US,United States,https://ror.org/046410650,Muskingum University,active,4519510,New Concord,Ohio,39.99368,-81.73402,safe_active_exact_name_site_agreement
8166,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8167,fta_partner,safe_active,US,United States,https://ror.org/00qnd3z77,National American University,active,5768233,Rapid City,South Dakota,44.08054,-103.23101,safe_active_exact_name_site_agreement
8168,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8169,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8170,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8171,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8172,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8173,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8174,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8175,fta_partner,review,US,United States,,,,,,,,,held-alias-without-clean-domain-agreement
8176,fta_partner,safe_active,US,United States,https://ror.org/01nqk4x38,National Defense University,active,4140963,Washington,District of Columbia,38.89511,-77.03637,safe_active_exact_name_site_agreement
8177,fta_partner,safe_active,US,United States,https://ror.org/04zbkyt39,National Hispanic University,active,5392171,San Jose,California,37.33939,-121.89496,safe_active_exact_name_site_agreement
8178,fta_partner,safe_active,US,United States,https://ror.org/0374c0d66,National Louis University,active,4887398,Chicago,Illinois,41.85003,-87.65005,safe_active_exact_name_site_agreement
8179,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8180,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8181,fta_partner,safe_active,US,United States,https://ror.org/01zjrck77,National University,active,5363943,La Jolla,California,32.84727,-117.2742,safe_active_exact_name_site_agreement
8182,fta_partner,safe_active,US,United States,https://ror.org/033yfkj90,Naval Postgraduate School,active,5374361,Monterey,California,36.60024,-121.89468,safe_active_exact_name_only
8183,fta_partner,safe_active,US,United States,https://ror.org/05q8ckj10,Nazarene Bible College,active,5417598,Colorado Springs,Colorado,38.83388,-104.82136,safe_active_exact_name_site_agreement
8184,fta_partner,review,US,United States,,,,,,,,,held_ambiguous_active_exact_name
8185,fta_partner,safe_active,US,United States,https://ror.org/02ctkg564,Nebraska Christian College,active,5074792,Papillion,Nebraska,41.15444,-96.04224,safe_active_exact_name_site_agreement
8186,fta_partner,safe_active,US,United States,https://ror.org/02cj8qz82,Nebraska Methodist College,active,5074472,Omaha,Nebraska,41.25626,-95.94043,safe_active_exact_name_site_agreement
8187,fta_partner,safe_active,US,United States,https://ror.org/03xp4dz54,Nebraska Wesleyan University,active,5072006,Lincoln,Nebraska,40.8,-96.66696,safe_active_exact_name_site_agreement
8188,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8189,fta_partner,safe_active,US,United States,https://ror.org/0577pn814,Newberry College,active,4589207,Newberry,South Carolina,34.27458,-81.61872,safe_active_exact_name_site_agreement
8190,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8191,fta_partner,safe_active,US,United States,https://ror.org/01cbya385,New College of Florida,active,4172131,Sarasota,Florida,27.33643,-82.53065,safe_active_exact_name_site_agreement
8192,fta_partner,safe_active,US,United States,https://ror.org/059aewc73,New England College,active,5087365,Henniker,New Hampshire,43.1798,-71.8223,safe_active_exact_name_site_agreement
8193,fta_partner,safe_active,US,United States,https://ror.org/02t110213,New England College of Optometry,active,4930956,Boston,Massachusetts,42.35843,-71.05977,safe_active_exact_name_only
8194,fta_partner,safe_active,US,United States,https://ror.org/04v5m9m10,New England Conservatory of Music,active,4930956,Boston,Massachusetts,42.35843,-71.05977,safe_active_exact_name_only
8195,fta_partner,safe_active,US,United States,https://ror.org/05pmf3t53,New England Institute of Technology,active,5221875,East Greenwich,Rhode Island,41.66038,-71.45589,safe_active_exact_name_site_agreement
8196,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8197,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8198,fta_partner,safe_active,US,United States,https://ror.org/019mrv168,New England Law,active,4930956,Boston,Massachusetts,42.35843,-71.05977,safe_active_exact_name_site_agreement
8199,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8200,fta_partner,safe_active,US,United States,https://ror.org/0546wew42,New Jersey City University,active,5099836,Jersey City,New Jersey,40.72816,-74.07764,safe_active_exact_name_site_agreement
8201,fta_partner,safe_active,US,United States,https://ror.org/05e74xb87,New Jersey Institute of Technology,active,5101798,Newark,New Jersey,40.73566,-74.17237,safe_active_exact_name_site_agreement
8202,fta_partner,safe_active,US,United States,https://ror.org/0038gz437,Newman University,active,4281730,Wichita,Kansas,37.69224,-97.33754,safe_active_exact_name_only
8203,fta_partner,safe_active,US,United States,https://ror.org/016tyxe19,New Mexico Highlands University,active,5475433,Las Vegas,New Mexico,35.59393,-105.2239,safe_active_exact_name_site_agreement
8204,fta_partner,safe_active,US,United States,https://ror.org/005p9kw61,New Mexico Institute of Mining and Technology,active,5491999,Socorro,New Mexico,34.0584,-106.89142,safe_active_exact_name_site_agreement
8205,fta_partner,safe_active,US,United States,https://ror.org/00hpz7z43,New Mexico State University,active,5475352,Las Cruces,New Mexico,32.31232,-106.77834,safe_active_exact_name_site_agreement
8206,fta_partner,safe_active,US,United States,https://ror.org/05jn4y223,NewSchool of Architecture and Design,active,5391811,San Diego,California,32.71571,-117.16472,safe_active_exact_name_site_agreement
8207,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8208,fta_partner,safe_active,US,United States,https://ror.org/054ztz556,New York Chiropractic College,active,5137622,Seneca Falls,New York,42.91062,-76.79662,safe_active_exact_name_site_agreement
8209,fta_partner,safe_active,US,United States,https://ror.org/004q7z165,New York College of Podiatric Medicine,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_site_agreement
8210,fta_partner,safe_active,US,United States,https://ror.org/01pckwj65,New York Film Academy,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_site_agreement
8211,fta_partner,safe_active,US,United States,https://ror.org/01bghzb51,New York Institute of Technology,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_site_agreement
8212,fta_partner,safe_active,US,United States,https://ror.org/011yp0a52,New York Law School,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_site_agreement
8213,fta_partner,safe_active,US,United States,https://ror.org/03dkvy735,New York Medical College,active,5142090,Valhalla,New York,41.07482,-73.77513,safe_active_exact_name_site_agreement
8214,fta_partner,safe_active,US,United States,https://ror.org/02a1nbm25,New York School of Interior Design,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_site_agreement
8215,fta_partner,safe_active,US,United States,https://ror.org/0190ak572,New York University,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_site_agreement
8216,fta_partner,safe_active,US,United States,https://ror.org/05309tf52,Niagara University,active,5124307,Lewiston,New York,43.17256,-79.03588,safe_active_exact_name_site_agreement
8217,fta_partner,safe_active,US,United States,https://ror.org/04pq5x672,Nicholls State University,active,4343429,Thibodaux,Louisiana,29.79576,-90.82287,safe_active_exact_name_site_agreement
8218,fta_partner,safe_active,US,United States,https://ror.org/03tx62s72,Nichols College,active,4935125,Dudley,Massachusetts,42.0451,-71.93007,safe_active_exact_name_site_agreement
8219,fta_partner,safe_active,US,United States,https://ror.org/030pydv62,Norfolk State University,active,4776222,Norfolk,Virginia,36.84681,-76.28522,safe_active_exact_name_site_agreement
8220,fta_partner,safe_active,US,United States,https://ror.org/02aze4h65,North Carolina Agricultural and Technical State University,active,4469146,Greensboro,North Carolina,36.07264,-79.79198,safe_active_exact_name_site_agreement
8221,fta_partner,safe_active,US,United States,https://ror.org/051r3tx83,North Carolina Central University,active,4464368,Durham,North Carolina,35.99403,-78.89862,safe_active_exact_name_site_agreement
8222,fta_partner,review,US,United States,,,,,,,,,held-alias-without-clean-domain-agreement
8223,fta_partner,safe_active,US,United States,https://ror.org/04tj63d06,North Carolina State University,active,4487042,Raleigh,North Carolina,35.7721,-78.63861,safe_active_exact_name_site_agreement
8224,fta_partner,safe_active,US,United States,https://ror.org/05x8hy709,North Carolina Wesleyan College,active,4488762,Rocky Mount,North Carolina,35.93821,-77.79053,safe_active_exact_name_site_agreement
8225,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8226,fta_partner,safe_active,US,United States,https://ror.org/02ehan050,North Central College,active,4903279,Naperville,Illinois,41.78586,-88.14729,safe_active_exact_name_only
8227,fta_partner,safe_active,US,United States,https://ror.org/04xf6c905,Northcentral University,active,5391811,San Diego,California,32.71571,-117.16472,safe_active_exact_name_site_agreement
8228,fta_partner,safe_active,US,United States,https://ror.org/05h1bnb22,North Dakota State University,active,5059163,Fargo,North Dakota,46.87719,-96.7898,safe_active_exact_name_only
8229,fta_partner,safe_active,US,United States,https://ror.org/04edns687,Northeastern Illinois University,active,4887398,Chicago,Illinois,41.85003,-87.65005,safe_active_exact_name_site_agreement
8230,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8231,fta_partner,safe_active,US,United States,https://ror.org/01z7kzb45,Northeastern State University,active,4552707,Tahlequah,Oklahoma,35.91537,-94.96996,safe_active_exact_name_site_agreement
8232,fta_partner,safe_active,US,United States,https://ror.org/04t5xt781,Northeastern University,active,4930956,Boston,Massachusetts,42.35843,-71.05977,safe_active_exact_name_only
8233,fta_partner,safe_active,US,United States,https://ror.org/0272j5188,Northern Arizona University,active,5294810,Flagstaff,Arizona,35.19807,-111.65127,safe_active_exact_name_site_agreement
8234,fta_partner,safe_active,US,United States,https://ror.org/012wxa772,Northern Illinois University,active,4889553,DeKalb,Illinois,41.92947,-88.75036,safe_active_exact_name_site_agreement
8235,fta_partner,safe_active,US,United States,https://ror.org/01k44g025,Northern Kentucky University,active,4294788,Highland Heights,Kentucky,39.03312,-84.45189,safe_active_exact_name_site_agreement
8236,fta_partner,safe_active,US,United States,https://ror.org/01epvyf46,Northern Michigan University,active,5000947,Marquette,Michigan,46.54354,-87.39542,safe_active_exact_name_site_agreement
8237,fta_partner,safe_active,US,United States,https://ror.org/01kwgrb31,Northern State University,active,5225857,Aberdeen,South Dakota,45.4647,-98.48648,safe_active_exact_name_site_agreement
8238,fta_partner,safe_active,US,United States,https://ror.org/04wzh0d51,Northern Virginia Community College,active,4744468,Annandale,Virginia,38.83039,-77.19637,safe_active_exact_name_only
8239,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8240,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8241,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8242,fta_partner,safe_active,US,United States,https://ror.org/01hmaf534,Northland College,active,5244247,Ashland,Wisconsin,46.59244,-90.8838,safe_active_exact_name_site_agreement
8243,fta_partner,safe_active,US,United States,https://ror.org/004sxt390,North Park University,active,4887398,Chicago,Illinois,41.85003,-87.65005,safe_active_exact_name_site_agreement
8244,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8245,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8246,fta_partner,safe_active,US,United States,https://ror.org/05x31d492,Northwestern College - Iowa,active,4870083,Orange City,Iowa,43.00721,-96.05835,safe_active_exact_name_site_agreement
8247,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8248,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8249,fta_partner,safe_active,US,United States,https://ror.org/02mr7vz40,Northwestern Oklahoma State University,active,4529308,Alva,Oklahoma,36.80499,-98.66718,safe_active_exact_name_only
8250,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8251,fta_partner,safe_active,US,United States,https://ror.org/000e0be47,Northwestern University,active,4891382,Evanston,Illinois,42.04114,-87.69006,safe_active_exact_name_only
8252,fta_partner,safe_active,US,United States,https://ror.org/05maved80,Northwest Missouri State University,active,5056172,Maryville,Missouri,40.3461,-94.87247,safe_active_exact_name_site_agreement
8253,fta_partner,safe_active,US,United States,https://ror.org/01bry7z39,Northwest Nazarene University,active,5601933,Nampa,Idaho,43.54072,-116.56346,safe_active_exact_name_site_agreement
8254,fta_partner,safe_active,US,United States,https://ror.org/00y7snj24,Northwest University,active,5799841,Kirkland,Washington,47.68149,-122.20874,safe_active_exact_name_site_agreement
8255,fta_partner,safe_active,US,United States,https://ror.org/01hk15q16,Northwood University,active,5001929,Midland,Michigan,43.61558,-84.24721,safe_active_exact_name_site_agreement
8256,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8257,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8258,fta_partner,safe_active,US,United States,https://ror.org/04we7d902,Norwich University,active,5239281,Northfield,Vermont,44.15117,-72.6565,safe_active_exact_name_site_agreement
8259,fta_partner,safe_active,US,United States,https://ror.org/02wmjtd85,Notre Dame College,active,5172485,South Euclid,Ohio,41.52311,-81.51846,safe_active_exact_name_only
8260,fta_partner,review,US,United States,,,,,,,,,held-alias-without-clean-domain-agreement
8261,fta_partner,safe_active,US,United States,https://ror.org/03qvjfg54,Notre Dame de Namur University,active,5327455,Belmont,California,37.52021,-122.2758,safe_active_exact_name_site_agreement
8262,fta_partner,safe_active,US,United States,https://ror.org/042bbge36,Nova Southeastern University,active,4155966,Fort Lauderdale,Florida,26.12231,-80.14338,safe_active_exact_name_site_agreement
8263,fta_partner,inactive_history,US,United States,,,,,,,,,held_inactive_exact_name
8264,fta_partner,safe_active,US,United States,https://ror.org/0453rg493,Oakland City University,active,4262425,Oakland City,Indiana,38.33866,-87.34501,safe_active_exact_name_site_agreement
8265,fta_partner,safe_active,US,United States,https://ror.org/01ythxj32,Oakland University,active,5007400,Rochester,Michigan,42.68059,-83.13382,safe_active_exact_name_site_agreement
8266,fta_partner,safe_active,US,United States,https://ror.org/020bcb226,Oakton Community College,active,4889772,Des Plaines,Illinois,42.03336,-87.8834,safe_active_exact_name_site_agreement
8267,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8268,fta_partner,safe_active,US,United States,https://ror.org/05ac26z88,Oberlin College,active,5165445,Oberlin,Ohio,41.29394,-82.21738,safe_active_exact_name_site_agreement
8269,fta_partner,safe_active,US,United States,https://ror.org/01mxmpy39,Occidental College,active,5368361,Los Angeles,California,34.05223,-118.24368,safe_active_exact_name_site_agreement
8270,fta_partner,safe_active,US,United States,https://ror.org/012y1mj37,Oglala Lakota College,active,5767610,Oglala,South Dakota,43.18859,-102.73962,safe_active_exact_name_site_agreement
8271,fta_partner,safe_active,US,United States,https://ror.org/05rvey468,Oglethorpe University,active,4180439,Atlanta,Georgia,33.749,-84.38798,safe_active_exact_name_site_agreement
8272,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8273,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8274,fta_partner,safe_active,US,United States,https://ror.org/052963a64,Ohio Northern University,active,5145374,Ada,Ohio,40.7695,-83.82271,safe_active_exact_name_site_agreement
8275,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8276,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8277,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8278,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8279,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8280,fta_partner,safe_active,US,United States,https://ror.org/01jr3y717,Ohio University,active,4505542,Athens,Ohio,39.32924,-82.10126,safe_active_exact_name_only
8281,fta_partner,safe_active,US,United States,https://ror.org/05fxqx152,Ohio University Chillicothe,active,4828890,Chillicothe,Ohio,39.33312,-82.9824,safe_active_exact_name_only
8282,fta_partner,safe_active,US,United States,https://ror.org/006hbbw23,Ohio University Eastern,active,5169130,Saint Clairsville,Ohio,40.08063,-80.90009,safe_active_exact_name_only
8283,fta_partner,safe_active,US,United States,https://ror.org/03kf4rc21,Ohio University Lancaster,active,4516233,Lancaster,Ohio,39.71368,-82.59933,safe_active_exact_name_only
8284,fta_partner,safe_active,US,United States,https://ror.org/039eaqm23,Ohio University Southern,active,4515247,Ironton,Ohio,38.53675,-82.68294,safe_active_exact_name_only
8285,fta_partner,safe_active,US,United States,https://ror.org/05qv7ha25,Ohio University Zanesville,active,4528923,Zanesville,Ohio,39.94035,-82.01319,safe_active_exact_name_only
8286,fta_partner,review,US,United States,,,,,,,,,held-alias-without-clean-domain-agreement
8287,fta_partner,safe_active,US,United States,https://ror.org/02qj9qr34,Ohio Wesleyan University,active,5151891,Delaware,Ohio,40.29867,-83.06797,safe_active_exact_name_site_agreement
8288,fta_partner,safe_active,US,United States,https://ror.org/04nwm7739,Oklahoma Baptist University,active,4551177,Shawnee,Oklahoma,35.32729,-96.9253,safe_active_exact_name_site_agreement
8289,fta_partner,safe_active,US,United States,https://ror.org/02vbtbv10,Oklahoma Christian University,active,4535740,Edmond,Oklahoma,35.65283,-97.4781,safe_active_exact_name_site_agreement
8290,fta_partner,safe_active,US,United States,https://ror.org/02bs0cv29,Oklahoma City University,active,4544349,Oklahoma City,Oklahoma,35.46756,-97.51643,safe_active_exact_name_site_agreement
8291,fta_partner,safe_active,US,United States,https://ror.org/0446zdv37,Oklahoma Panhandle State University,active,5515734,Goodwell,Oklahoma,36.5953,-101.63655,safe_active_exact_name_site_agreement
8292,fta_partner,review,US,United States,,,,,,,,,held_site_name_conflict
8293,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8294,fta_partner,safe_active,US,United States,https://ror.org/04eqy7d03,Oklahoma State University Institute of Technology,active,4544383,Okmulgee,Oklahoma,35.62344,-95.96055,safe_active_exact_name_site_agreement
8295,fta_partner,safe_active,US,United States,https://ror.org/03y1zyv86,Oklahoma State University Oklahoma City,active,4544349,Oklahoma City,Oklahoma,35.46756,-97.51643,safe_active_exact_name_site_agreement
8296,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8297,fta_partner,safe_active,US,United States,https://ror.org/04zjtrb98,Old Dominion University,active,4776222,Norfolk,Virginia,36.84681,-76.28522,safe_active_exact_name_site_agreement
8298,fta_partner,safe_active,US,United States,https://ror.org/01wsre374,Olive–Harvey College,active,4887398,Chicago,Illinois,41.85003,-87.65005,safe_active_exact_name_site_agreement
8299,fta_partner,safe_active,US,United States,https://ror.org/0499es143,Olivet College,active,5004454,Olivet,Michigan,42.44143,-84.92415,safe_active_exact_name_site_agreement
8300,fta_partner,safe_active,US,United States,https://ror.org/038nb9c73,Olivet Nazarene University,active,4885342,Bourbonnais,Illinois,41.15376,-87.88754,safe_active_exact_name_site_agreement
8301,fta_partner,safe_active,US,United States,https://ror.org/012fga139,O'More College of Design,active,4623560,Franklin,Tennessee,35.92506,-86.86889,safe_active_exact_name_site_agreement
8302,fta_partner,safe_active,US,United States,https://ror.org/058hnhf91,Oral Roberts University,active,4553433,Tulsa,Oklahoma,36.15398,-95.99277,safe_active_exact_name_site_agreement
8303,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8304,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8305,fta_partner,safe_active,US,United States,https://ror.org/009avj582,Oregon Health & Science University,active,5746545,Portland,Oregon,45.52345,-122.67621,safe_active_exact_name_site_agreement
8306,fta_partner,safe_active,US,United States,https://ror.org/03c36x865,Oregon Institute of Technology,active,5735238,Klamath Falls,Oregon,42.22487,-121.78167,safe_active_exact_name_site_agreement
8307,fta_partner,safe_active,US,United States,https://ror.org/00ysfqy60,Oregon State University,active,5720727,Corvallis,Oregon,44.56457,-123.26204,safe_active_exact_name_only
8308,fta_partner,safe_active,US,United States,https://ror.org/01qs45p40,Otis College of Art and Design,active,5368361,Los Angeles,California,34.05223,-118.24368,safe_active_exact_name_only
8309,fta_partner,safe_active,US,United States,https://ror.org/04jscf286,Ottawa University,active,4276816,Ottawa,Kansas,38.61557,-95.26775,safe_active_exact_name_site_agreement
8310,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8311,fta_partner,safe_active,US,United States,https://ror.org/044r07286,Ouachita Baptist University,active,4099647,Arkadelphia,Arkansas,34.12093,-93.05378,safe_active_exact_name_site_agreement
8312,fta_partner,review,US,United States,,,,,,,,,held-alias-without-clean-domain-agreement
8313,fta_partner,safe_active,US,United States,https://ror.org/029wb5j17,Our Lady of the Lake University,active,4726206,San Antonio,Texas,29.42412,-98.49363,safe_active_exact_name_site_agreement
8314,fta_partner,safe_active,US,United States,https://ror.org/05ezpsg97,Ozark Christian College,active,4392768,Joplin,Missouri,37.08423,-94.51328,safe_active_exact_name_site_agreement
8315,fta_partner,safe_active,US,United States,https://ror.org/047p7y759,Pace University,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_site_agreement
8316,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8317,fta_partner,safe_active,US,United States,https://ror.org/011bhgb43,Pacifica Graduate Institute,active,5334423,Carpinteria,California,34.39888,-119.51846,safe_active_exact_name_site_agreement
8318,fta_partner,safe_active,US,United States,https://ror.org/05p275942,Pacific College of Oriental Medicine,active,5391811,San Diego,California,32.71571,-117.16472,safe_active_exact_name_only
8319,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8320,fta_partner,safe_active,US,United States,https://ror.org/01vh5nd96,Pacific Lutheran University,active,5812944,Tacoma,Washington,47.25288,-122.44429,safe_active_exact_name_site_agreement
8321,fta_partner,safe_active,US,United States,https://ror.org/04sr9vb86,Pacific Northwest College of Art,active,5746545,Portland,Oregon,45.52345,-122.67621,safe_active_exact_name_site_agreement
8322,fta_partner,safe_active,US,United States,https://ror.org/02pj6m510,Pacific Oaks College,active,5381396,Pasadena,California,34.14778,-118.14452,safe_active_exact_name_site_agreement
8323,fta_partner,safe_active,US,United States,https://ror.org/0576nnr74,Pacific Union College,active,5324040,Angwin,California,38.57574,-122.44998,safe_active_exact_name_site_agreement
8324,fta_partner,safe_active,US,United States,https://ror.org/059z5w858,Pacific University,active,5727190,Forest Grove,Oregon,45.51984,-123.11066,safe_active_exact_name_site_agreement
8325,fta_partner,unmatched,US,United States,,,,,,,,,unmatched
8326,fta_partner,safe_active,US,United States,https://ror.org/00hveka38,Paine College,active,4180531,Augusta,Georgia,33.47097,-81.97484,safe_active_exact_name_site_agreement
8327,fta_partner,safe_active,US,United States,https://ror.org/04hexmg17,Palm Beach Atlantic University,active,4177887,West Palm Beach,Florida,26.71534,-80.05337,safe_active_exact_name_site_agreement
8328,fta_partner,safe_active,US,United States,https://ror.org/02t3wzq80,Palm Beach State College,active,4161422,Lake Worth,Florida,26.61708,-80.07231,safe_active_exact_name_site_agreement
8329,fta_partner,safe_active,US,United States,https://ror.org/02yta1w47,Palmer College of Chiropractic,active,4853423,Davenport,Iowa,41.52364,-90.57764,safe_active_exact_name_site_agreement
8330,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8331,fta_partner,review,US,United States,,,,,,,,,held_review_site_only
8332,fta_partner,safe_active,US,United States,https://ror.org/02cmz8k74,Parsons School of Design,active,5128581,New York,New York,40.71427,-74.00597,safe_active_exact_name_only
8333,fta_partner,safe_active,US,United States,https://ror.org/03v2fas56,Paul Quinn College,active,4684888,Dallas,Texas,32.78306,-96.80667,safe_active_exact_name_site_agreement
8334,fta_partner,safe_active,US,United States,https://ror.org/04j59hx92,William Peace University,active,4487042,Raleigh,North Carolina,35.7721,-78.63861,safe_active_exact_name_site_agreement
